
# ALGORITHM_SETUP
# base_algorithm: sa
# algorithm: sa_exp_20_0.0000002
# algorithm(class): aitoa.algorithms.SimulatedAnnealing
# temperatureSchedule: exp_20_0.0000002
# temperatureSchedule(class): aitoa.algorithms.TemperatureSchedule.Exponential
# startTemperature: 20
# startTemperature(inhex): 0x1.4p4
# epsilon: 2.0E-7
# epsilon(inhex): 0x1.ad7f29abcaf48p-23
# END_ALGORITHM_SETUP

# BEGIN_LOG
# fbest;consumedFEs;consumedTimeMS
{ 31, 318, 327, 38, 327, 388, 4, 451, 495, 37, 613, 653, 22, 699, 728, 23, 728, 820, 21, 866, 917, 16, 917, 1002, 26, 1002, 1057, 12, 1082, 1167, 30, 1167, 1223, 47, 1223, 1248, 17, 1248, 1339, 3, 1359, 1409, 7, 1409, 1506, 2, 1506, 1516, 8, 1516, 1606, 24, 1606, 1648, 14, 1648, 1656, 28, 1656, 1694, 32, 1694, 1785, 39, 1785, 1806, 18, 1806, 1905, 13, 1905, 1920, 35, 1920, 1948, 25, 1948, 2024, 49, 2024, 2069, 9, 2069, 2116, 43, 2116, 2130, 44, 2130, 2195, 33, 2195, 2252, 5, 2252, 2278, 42, 2278, 2296, 29, 2296, 2327, 15, 2327, 2347, 45, 2347, 2357, 11, 2357, 2410, 10, 2429, 2470, 0, 2470, 2544, 20, 2544, 2554, 48, 2554, 2622, 41, 2622, 2644, 36, 2644, 2665, 1, 2665, 2682, 6, 2682, 2771, 34, 2771, 2841, 40, 2841, 2876, 19, 2876, 2885, 46, 2895, 2964, 27, 2964, 2970}})

if(!(require("plotteR"))){
if(!(require("devtools"))){
install.packages("devtools");
library("devtools");
};
devtools::install_github("thomasWeise/plotteR");
library("plotteR");
};
plot.gantt(list(
 list( list(job=38L,start=0L,end=22L)
,list(job=17L,start=22L,end=58L)
,list(job=14L,start=58L,end=68L)
,list(job=21L,start=68L,end=108L)
,list(job=47L,start=108L,end=112L)
,list(job=31L,start=112L,end=133L)
,list(job=4L,start=133L,end=157L)
,list(job=16L,start=157L,end=213L)
,list(job=37L,start=213L,end=228L)
,list(job=28L,start=228L,end=312L)
,list(job=22L,start=312L,end=347L)
,list(job=24L,start=347L,end=379L)
,list(job=23L,start=379L,end=457L)
,list(job=5L,start=457L,end=472L)
,list(job=12L,start=472L,end=530L)
,list(job=20L,start=530L,end=590L)
,list(job=7L,start=590L,end=641L)
,list(job=26L,start=641L,end=711L)
,list(job=8L,start=711L,end=758L)
,list(job=13L,start=758L,end=816L)
,list(job=25L,start=816L,end=864L)
,list(job=32L,start=864L,end=880L)
,list(job=30L,start=880L,end=902L)
,list(job=3L,start=902L,end=975L)
,list(job=6L,start=975L,end=1020L)
,list(job=42L,start=1020L,end=1102L)
,list(job=18L,start=1102L,end=1111L)
,list(job=34L,start=1111L,end=1144L)
,list(job=11L,start=1144L,end=1209L)
,list(job=35L,start=1209L,end=1224L)
,list(job=29L,start=1224L,end=1253L)
,list(job=43L,start=1253L,end=1328L)
,list(job=39L,start=1328L,end=1411L)
,list(job=9L,start=1411L,end=1452L)
,list(job=2L,start=1452L,end=1505L)
,list(job=19L,start=1505L,end=1605L)
,list(job=41L,start=1605L,end=1699L)
,list(job=15L,start=1699L,end=1786L)
,list(job=49L,start=1786L,end=1818L)
,list(job=0L,start=1818L,end=1819L)
,list(job=40L,start=1819L,end=1895L)
,list(job=45L,start=1895L,end=1928L)
,list(job=44L,start=1928L,end=2003L)
,list(job=33L,start=2003L,end=2045L)
,list(job=1L,start=2045L,end=2137L)
,list(job=48L,start=2137L,end=2163L)
,list(job=27L,start=2163L,end=2258L)
,list(job=36L,start=2267L,end=2309L)
,list(job=10L,start=2318L,end=2353L)
,list(job=46L,start=2597L,end=2641L)
)
,list( list(job=31L,start=0L,end=62L)
,list(job=47L,start=62L,end=96L)
,list(job=23L,start=96L,end=132L)
,list(job=38L,start=132L,end=209L)
,list(job=7L,start=209L,end=239L)
,list(job=37L,start=239L,end=259L)
,list(job=44L,start=259L,end=301L)
,list(job=20L,start=301L,end=382L)
,list(job=4L,start=382L,end=384L)
,list(job=42L,start=384L,end=394L)
,list(job=5L,start=394L,end=426L)
,list(job=21L,start=426L,end=467L)
,list(job=24L,start=467L,end=507L)
,list(job=28L,start=507L,end=524L)
,list(job=3L,start=524L,end=584L)
,list(job=16L,start=584L,end=629L)
,list(job=22L,start=629L,end=699L)
,list(job=2L,start=699L,end=743L)
,list(job=12L,start=743L,end=803L)
,list(job=32L,start=803L,end=846L)
,list(job=6L,start=846L,end=905L)
,list(job=30L,start=905L,end=955L)
,list(job=26L,start=955L,end=997L)
,list(job=13L,start=997L,end=1046L)
,list(job=17L,start=1046L,end=1051L)
,list(job=39L,start=1051L,end=1133L)
,list(job=8L,start=1133L,end=1191L)
,list(job=18L,start=1191L,end=1229L)
,list(job=25L,start=1229L,end=1314L)
,list(job=9L,start=1314L,end=1382L)
,list(job=14L,start=1382L,end=1459L)
,list(job=49L,start=1459L,end=1506L)
,list(job=35L,start=1506L,end=1530L)
,list(job=11L,start=1530L,end=1570L)
,list(job=40L,start=1570L,end=1634L)
,list(job=33L,start=1634L,end=1725L)
,list(job=45L,start=1725L,end=1788L)
,list(job=15L,start=1788L,end=1875L)
,list(job=29L,start=1875L,end=1939L)
,list(job=41L,start=1939L,end=1984L)
,list(job=43L,start=1984L,end=2041L)
,list(job=48L,start=2041L,end=2134L)
,list(job=19L,start=2134L,end=2198L)
,list(job=10L,start=2198L,end=2298L)
,list(job=1L,start=2298L,end=2374L)
,list(job=0L,start=2374L,end=2451L)
,list(job=36L,start=2451L,end=2508L)
,list(job=46L,start=2508L,end=2597L)
,list(job=34L,start=2597L,end=2677L)
,list(job=27L,start=2677L,end=2762L)
)
,list( list(job=4L,start=0L,end=20L)
,list(job=37L,start=20L,end=74L)
,list(job=24L,start=74L,end=139L)
,list(job=23L,start=139L,end=180L)
,list(job=47L,start=180L,end=196L)
,list(job=22L,start=196L,end=208L)
,list(job=31L,start=208L,end=228L)
,list(job=38L,start=234L,end=250L)
,list(job=42L,start=250L,end=273L)
,list(job=10L,start=273L,end=301L)
,list(job=5L,start=301L,end=336L)
,list(job=18L,start=336L,end=419L)
,list(job=28L,start=419L,end=468L)
,list(job=26L,start=468L,end=518L)
,list(job=21L,start=518L,end=528L)
,list(job=16L,start=528L,end=543L)
,list(job=30L,start=543L,end=624L)
,list(job=3L,start=624L,end=643L)
,list(job=7L,start=643L,end=727L)
,list(job=17L,start=727L,end=759L)
,list(job=20L,start=759L,end=827L)
,list(job=2L,start=827L,end=919L)
,list(job=8L,start=933L,end=973L)
,list(job=29L,start=973L,end=1021L)
,list(job=12L,start=1032L,end=1082L)
,list(job=13L,start=1082L,end=1127L)
,list(job=32L,start=1127L,end=1218L)
,list(job=14L,start=1218L,end=1255L)
,list(job=11L,start=1255L,end=1267L)
,list(job=39L,start=1267L,end=1283L)
,list(job=6L,start=1283L,end=1381L)
,list(job=0L,start=1381L,end=1474L)
,list(job=25L,start=1474L,end=1566L)
,list(job=49L,start=1566L,end=1664L)
,list(job=35L,start=1664L,end=1695L)
,list(job=43L,start=1695L,end=1722L)
,list(job=9L,start=1722L,end=1742L)
,list(job=46L,start=1742L,end=1833L)
,list(job=44L,start=1833L,end=1868L)
,list(job=19L,start=1868L,end=1928L)
,list(job=33L,start=1928L,end=1948L)
,list(job=15L,start=1948L,end=1966L)
,list(job=45L,start=1966L,end=1993L)
,list(job=41L,start=1993L,end=2087L)
,list(job=40L,start=2087L,end=2172L)
,list(job=36L,start=2172L,end=2267L)
,list(job=48L,start=2267L,end=2276L)
,list(job=1L,start=2452L,end=2522L)
,list(job=27L,start=2522L,end=2533L)
,list(job=34L,start=2573L,end=2595L)
)
,list( list(job=47L,start=0L,end=42L)
,list(job=26L,start=42L,end=126L)
,list(job=5L,start=126L,end=167L)
,list(job=4L,start=167L,end=208L)
,list(job=38L,start=209L,end=234L)
,list(job=24L,start=234L,end=261L)
,list(job=31L,start=261L,end=269L)
,list(job=23L,start=269L,end=296L)
,list(job=17L,start=296L,end=359L)
,list(job=37L,start=359L,end=423L)
,list(job=16L,start=423L,end=480L)
,list(job=7L,start=480L,end=505L)
,list(job=22L,start=505L,end=522L)
,list(job=28L,start=524L,end=593L)
,list(job=20L,start=593L,end=655L)
,list(job=13L,start=655L,end=719L)
,list(job=30L,start=719L,end=752L)
,list(job=21L,start=752L,end=820L)
,list(job=3L,start=820L,end=896L)
,list(job=49L,start=896L,end=915L)
,list(job=8L,start=915L,end=933L)
,list(job=39L,start=933L,end=1001L)
,list(job=12L,start=1001L,end=1032L)
,list(job=2L,start=1032L,end=1128L)
,list(job=14L,start=1128L,end=1200L)
,list(job=9L,start=1200L,end=1233L)
,list(job=6L,start=1233L,end=1277L)
,list(job=32L,start=1277L,end=1373L)
,list(job=35L,start=1373L,end=1420L)
,list(job=11L,start=1420L,end=1513L)
,list(job=18L,start=1513L,end=1586L)
,list(job=42L,start=1586L,end=1679L)
,list(job=44L,start=1679L,end=1720L)
,list(job=25L,start=1727L,end=1788L)
,list(job=19L,start=1788L,end=1817L)
,list(job=34L,start=1817L,end=1912L)
,list(job=43L,start=1912L,end=1921L)
,list(job=0L,start=1921L,end=1998L)
,list(job=15L,start=1998L,end=2002L)
,list(job=29L,start=2002L,end=2043L)
,list(job=45L,start=2043L,end=2084L)
,list(job=33L,start=2084L,end=2171L)
,list(job=48L,start=2171L,end=2252L)
,list(job=41L,start=2252L,end=2296L)
,list(job=40L,start=2296L,end=2367L)
,list(job=10L,start=2367L,end=2393L)
,list(job=1L,start=2393L,end=2452L)
,list(job=36L,start=2508L,end=2575L)
,list(job=27L,start=2575L,end=2673L)
,list(job=46L,start=2732L,end=2758L)
)
,list( list(job=16L,start=0L,end=72L)
,list(job=31L,start=72L,end=97L)
,list(job=38L,start=97L,end=124L)
,list(job=47L,start=124L,end=158L)
,list(job=22L,start=158L,end=188L)
,list(job=21L,start=188L,end=268L)
,list(job=24L,start=268L,end=342L)
,list(job=23L,start=342L,end=378L)
,list(job=7L,start=378L,end=429L)
,list(job=5L,start=429L,end=447L)
,list(job=4L,start=447L,end=451L)
,list(job=17L,start=451L,end=530L)
,list(job=37L,start=530L,end=613L)
,list(job=28L,start=613L,end=668L)
,list(job=30L,start=668L,end=693L)
,list(job=20L,start=693L,end=741L)
,list(job=26L,start=741L,end=765L)
,list(job=14L,start=765L,end=850L)
,list(job=18L,start=850L,end=879L)
,list(job=12L,start=879L,end=976L)
,list(job=3L,start=976L,end=1061L)
,list(job=8L,start=1061L,end=1123L)
,list(job=6L,start=1123L,end=1176L)
,list(job=13L,start=1176L,end=1185L)
,list(job=45L,start=1185L,end=1257L)
,list(job=2L,start=1257L,end=1334L)
,list(job=11L,start=1334L,end=1387L)
,list(job=32L,start=1387L,end=1411L)
,list(job=39L,start=1411L,end=1413L)
,list(job=15L,start=1413L,end=1506L)
,list(job=49L,start=1506L,end=1519L)
,list(job=29L,start=1519L,end=1520L)
,list(job=9L,start=1520L,end=1592L)
,list(job=0L,start=1592L,end=1632L)
,list(job=25L,start=1632L,end=1727L)
,list(job=35L,start=1727L,end=1768L)
,list(job=43L,start=1768L,end=1865L)
,list(job=42L,start=1865L,end=1955L)
,list(job=33L,start=1955L,end=1999L)
,list(job=48L,start=1999L,end=2033L)
,list(job=19L,start=2033L,end=2096L)
,list(job=44L,start=2096L,end=2114L)
,list(job=41L,start=2114L,end=2198L)
,list(job=1L,start=2198L,end=2278L)
,list(job=10L,start=2298L,end=2318L)
,list(job=36L,start=2318L,end=2323L)
,list(job=40L,start=2367L,end=2464L)
,list(job=27L,start=2464L,end=2505L)
,list(job=34L,start=2505L,end=2573L)
,list(job=46L,start=2641L,end=2732L)
)
,list( list(job=31L,start=327L,end=418L)
,list(job=24L,start=507L,end=595L)
,list(job=23L,start=609L,end=634L)
,list(job=16L,start=670L,end=710L)
,list(job=47L,start=710L,end=777L)
,list(job=37L,start=777L,end=866L)
,list(job=7L,start=866L,end=911L)
,list(job=20L,start=911L,end=980L)
,list(job=5L,start=980L,end=999L)
,list(job=30L,start=999L,end=1073L)
,list(job=26L,start=1073L,end=1173L)
,list(job=8L,start=1191L,end=1227L)
,list(job=12L,start=1227L,end=1291L)
,list(job=3L,start=1291L,end=1359L)
,list(job=38L,start=1359L,end=1378L)
,list(job=17L,start=1378L,end=1399L)
,list(job=32L,start=1411L,end=1422L)
,list(job=4L,start=1422L,end=1438L)
,list(job=14L,start=1459L,end=1529L)
,list(job=6L,start=1529L,end=1613L)
,list(job=2L,start=1613L,end=1697L)
,list(job=39L,start=1697L,end=1738L)
,list(job=13L,start=1738L,end=1837L)
,list(job=11L,start=1837L,end=1897L)
,list(job=22L,start=1897L,end=1934L)
,list(job=18L,start=1934L,end=1952L)
,list(job=9L,start=1952L,end=1974L)
,list(job=21L,start=1974L,end=1999L)
,list(job=35L,start=2007L,end=2059L)
,list(job=25L,start=2059L,end=2117L)
,list(job=29L,start=2117L,end=2140L)
,list(job=43L,start=2140L,end=2190L)
,list(job=45L,start=2190L,end=2242L)
,list(job=15L,start=2242L,end=2309L)
,list(job=33L,start=2309L,end=2347L)
,list(job=28L,start=2347L,end=2375L)
,list(job=41L,start=2375L,end=2405L)
,list(job=10L,start=2405L,end=2429L)
,list(job=42L,start=2429L,end=2451L)
,list(job=0L,start=2451L,end=2467L)
,list(job=40L,start=2467L,end=2564L)
,list(job=1L,start=2564L,end=2650L)
,list(job=48L,start=2650L,end=2726L)
,list(job=19L,start=2726L,end=2752L)
,list(job=27L,start=2762L,end=2826L)
,list(job=46L,start=2830L,end=2852L)
,list(job=34L,start=2852L,end=2874L)
,list(job=36L,start=2874L,end=2883L)
,list(job=44L,start=2883L,end=2939L)
,list(job=49L,start=2939L,end=2973L)
)
,list( list(job=47L,start=196L,end=282L)
,list(job=31L,start=282L,end=318L)
,list(job=38L,start=388L,end=463L)
,list(job=23L,start=521L,end=609L)
,list(job=16L,start=629L,end=670L)
,list(job=5L,start=670L,end=699L)
,list(job=24L,start=699L,end=791L)
,list(job=7L,start=791L,end=851L)
,list(job=37L,start=866L,end=957L)
,list(job=22L,start=959L,end=1053L)
,list(job=17L,start=1053L,end=1078L)
,list(job=28L,start=1078L,end=1123L)
,list(job=21L,start=1123L,end=1205L)
,list(job=20L,start=1205L,end=1284L)
,list(job=26L,start=1284L,end=1354L)
,list(job=12L,start=1358L,end=1443L)
,list(job=3L,start=1443L,end=1521L)
,list(job=13L,start=1521L,end=1543L)
,list(job=4L,start=1543L,end=1582L)
,list(job=30L,start=1582L,end=1665L)
,list(job=14L,start=1665L,end=1748L)
,list(job=9L,start=1748L,end=1817L)
,list(job=2L,start=1817L,end=1831L)
,list(job=6L,start=1831L,end=1854L)
,list(job=39L,start=1854L,end=1920L)
,list(job=11L,start=1920L,end=2009L)
,list(job=32L,start=2009L,end=2075L)
,list(job=49L,start=2075L,end=2127L)
,list(job=25L,start=2128L,end=2217L)
,list(job=35L,start=2217L,end=2256L)
,list(job=33L,start=2256L,end=2271L)
,list(job=18L,start=2271L,end=2312L)
,list(job=19L,start=2312L,end=2347L)
,list(job=29L,start=2347L,end=2403L)
,list(job=45L,start=2403L,end=2417L)
,list(job=44L,start=2417L,end=2455L)
,list(job=15L,start=2455L,end=2472L)
,list(job=10L,start=2472L,end=2514L)
,list(job=8L,start=2514L,end=2529L)
,list(job=41L,start=2529L,end=2548L)
,list(job=43L,start=2548L,end=2571L)
,list(job=40L,start=2572L,end=2612L)
,list(job=36L,start=2612L,end=2642L)
,list(job=0L,start=2642L,end=2693L)
,list(job=1L,start=2693L,end=2771L)
,list(job=48L,start=2771L,end=2781L)
,list(job=46L,start=2781L,end=2830L)
,list(job=27L,start=2830L,end=2838L)
,list(job=42L,start=2838L,end=2925L)
,list(job=34L,start=2925L,end=2994L)
)
,list( list(job=47L,start=282L,end=307L)
,list(job=23L,start=457L,end=521L)
,list(job=38L,start=521L,end=525L)
,list(job=4L,start=525L,end=604L)
,list(job=37L,start=653L,end=659L)
,list(job=22L,start=728L,end=746L)
,list(job=24L,start=791L,end=874L)
,list(job=20L,start=874L,end=902L)
,list(job=7L,start=911L,end=1000L)
,list(job=21L,start=1000L,end=1033L)
,list(job=3L,start=1061L,end=1074L)
,list(job=17L,start=1078L,end=1164L)
,list(job=5L,start=1164L,end=1178L)
,list(job=8L,start=1227L,end=1320L)
,list(job=12L,start=1320L,end=1358L)
,list(job=26L,start=1358L,end=1362L)
,list(job=30L,start=1362L,end=1447L)
,list(job=39L,start=1447L,end=1457L)
,list(job=16L,start=1457L,end=1538L)
,list(job=2L,start=1538L,end=1587L)
,list(job=14L,start=1587L,end=1632L)
,list(job=18L,start=1632L,end=1682L)
,list(job=11L,start=1718L,end=1741L)
,list(job=32L,start=1785L,end=1826L)
,list(job=9L,start=1826L,end=1873L)
,list(job=31L,start=1873L,end=1922L)
,list(job=49L,start=1922L,end=1934L)
,list(job=35L,start=1948L,end=2007L)
,list(job=6L,start=2007L,end=2052L)
,list(job=28L,start=2052L,end=2111L)
,list(job=25L,start=2117L,end=2128L)
,list(job=42L,start=2128L,end=2137L)
,list(job=29L,start=2140L,end=2204L)
,list(job=13L,start=2204L,end=2211L)
,list(job=44L,start=2211L,end=2249L)
,list(job=43L,start=2249L,end=2280L)
,list(job=45L,start=2280L,end=2322L)
,list(job=48L,start=2322L,end=2418L)
,list(job=41L,start=2418L,end=2465L)
,list(job=33L,start=2465L,end=2554L)
,list(job=40L,start=2564L,end=2572L)
,list(job=10L,start=2572L,end=2672L)
,list(job=34L,start=2677L,end=2730L)
,list(job=0L,start=2730L,end=2822L)
,list(job=1L,start=2822L,end=2852L)
,list(job=27L,start=2852L,end=2878L)
,list(job=15L,start=2878L,end=2913L)
,list(job=36L,start=2913L,end=2933L)
,list(job=46L,start=2964L,end=2969L)
,list(job=19L,start=2969L,end=2991L)
)
,list( list(job=38L,start=250L,end=322L)
,list(job=47L,start=322L,end=421L)
,list(job=31L,start=421L,end=511L)
,list(job=5L,start=511L,end=609L)
,list(job=24L,start=609L,end=682L)
,list(job=28L,start=682L,end=757L)
,list(job=4L,start=757L,end=838L)
,list(job=21L,start=838L,end=866L)
,list(job=22L,start=866L,end=959L)
,list(job=23L,start=959L,end=1025L)
,list(job=20L,start=1025L,end=1117L)
,list(job=16L,start=1117L,end=1149L)
,list(job=3L,start=1149L,end=1242L)
,list(job=30L,start=1242L,end=1275L)
,list(job=7L,start=1275L,end=1300L)
,list(job=13L,start=1300L,end=1349L)
,list(job=8L,start=1349L,end=1426L)
,list(job=26L,start=1426L,end=1494L)
,list(job=39L,start=1494L,end=1582L)
,list(job=37L,start=1582L,end=1630L)
,list(job=12L,start=1630L,end=1665L)
,list(job=17L,start=1665L,end=1700L)
,list(job=11L,start=1700L,end=1718L)
,list(job=2L,start=1718L,end=1777L)
,list(job=35L,start=1777L,end=1791L)
,list(job=25L,start=1791L,end=1863L)
,list(job=14L,start=1863L,end=1920L)
,list(job=32L,start=1920L,end=1955L)
,list(job=42L,start=1955L,end=2022L)
,list(job=18L,start=2022L,end=2051L)
,list(job=15L,start=2051L,end=2129L)
,list(job=9L,start=2129L,end=2151L)
,list(job=49L,start=2151L,end=2200L)
,list(job=19L,start=2200L,end=2271L)
,list(job=6L,start=2271L,end=2310L)
,list(job=41L,start=2310L,end=2351L)
,list(job=43L,start=2351L,end=2413L)
,list(job=33L,start=2413L,end=2455L)
,list(job=48L,start=2455L,end=2534L)
,list(job=44L,start=2534L,end=2585L)
,list(job=0L,start=2585L,end=2596L)
,list(job=45L,start=2596L,end=2667L)
,list(job=40L,start=2667L,end=2737L)
,list(job=29L,start=2737L,end=2749L)
,list(job=34L,start=2749L,end=2762L)
,list(job=36L,start=2762L,end=2832L)
,list(job=10L,start=2832L,end=2864L)
,list(job=46L,start=2864L,end=2895L)
,list(job=27L,start=2895L,end=2901L)
,list(job=1L,start=2901L,end=2994L)
)
,list( list(job=31L,start=318L,end=327L)
,list(job=38L,start=327L,end=388L)
,list(job=4L,start=451L,end=495L)
,list(job=37L,start=613L,end=653L)
,list(job=22L,start=699L,end=728L)
,list(job=23L,start=728L,end=820L)
,list(job=21L,start=866L,end=917L)
,list(job=16L,start=917L,end=1002L)
,list(job=26L,start=1002L,end=1057L)
,list(job=12L,start=1082L,end=1167L)
,list(job=30L,start=1167L,end=1223L)
,list(job=47L,start=1223L,end=1248L)
,list(job=17L,start=1248L,end=1339L)
,list(job=3L,start=1359L,end=1409L)
,list(job=7L,start=1409L,end=1506L)
,list(job=2L,start=1506L,end=1516L)
,list(job=8L,start=1516L,end=1606L)
,list(job=24L,start=1606L,end=1648L)
,list(job=14L,start=1648L,end=1656L)
,list(job=28L,start=1656L,end=1694L)
,list(job=32L,start=1694L,end=1785L)
,list(job=39L,start=1785L,end=1806L)
,list(job=18L,start=1806L,end=1905L)
,list(job=13L,start=1905L,end=1920L)
,list(job=35L,start=1920L,end=1948L)
,list(job=25L,start=1948L,end=2024L)
,list(job=49L,start=2024L,end=2069L)
,list(job=9L,start=2069L,end=2116L)
,list(job=43L,start=2116L,end=2130L)
,list(job=44L,start=2130L,end=2195L)
,list(job=33L,start=2195L,end=2252L)
,list(job=5L,start=2252L,end=2278L)
,list(job=42L,start=2278L,end=2296L)
,list(job=29L,start=2296L,end=2327L)
,list(job=15L,start=2327L,end=2347L)
,list(job=45L,start=2347L,end=2357L)
,list(job=11L,start=2357L,end=2410L)
,list(job=10L,start=2429L,end=2470L)
,list(job=0L,start=2470L,end=2544L)
,list(job=20L,start=2544L,end=2554L)
,list(job=48L,start=2554L,end=2622L)
,list(job=41L,start=2622L,end=2644L)
,list(job=36L,start=2644L,end=2665L)
,list(job=1L,start=2665L,end=2682L)
,list(job=6L,start=2682L,end=2771L)
,list(job=34L,start=2771L,end=2841L)
,list(job=40L,start=2841L,end=2876L)
,list(job=19L,start=2876L,end=2885L)
,list(job=46L,start=2895L,end=2964L)
,list(job=27L,start=2964L,end=2970L)
)
), prefix.job="");
# END_BEST_Y
