
# ALGORITHM_SETUP
# algorithm: hc
# algorithm(class): aitoa.algorithms.HillClimber
# END_ALGORITHM_SETUP

# BEGIN_LOG
# fbest;consumedFEs;consumedTimeMS
,list(job=22L,start=2642L,end=2712L)
,list(job=27L,start=2712L,end=2797L)
)
,list( list(job=42L,start=0L,end=23L)
,list(job=0L,start=23L,end=116L)
,list(job=4L,start=116L,end=136L)
,list(job=24L,start=136L,end=201L)
,list(job=36L,start=201L,end=296L)
,list(job=18L,start=296L,end=379L)
,list(job=2L,start=379L,end=471L)
,list(job=46L,start=471L,end=562L)
,list(job=43L,start=562L,end=589L)
,list(job=30L,start=589L,end=670L)
,list(job=29L,start=670L,end=718L)
,list(job=5L,start=718L,end=753L)
,list(job=11L,start=753L,end=765L)
,list(job=37L,start=765L,end=819L)
,list(job=48L,start=819L,end=828L)
,list(job=35L,start=828L,end=859L)
,list(job=25L,start=859L,end=951L)
,list(job=19L,start=951L,end=1011L)
,list(job=7L,start=1011L,end=1095L)
,list(job=44L,start=1095L,end=1130L)
,list(job=17L,start=1130L,end=1162L)
,list(job=31L,start=1162L,end=1182L)
,list(job=49L,start=1182L,end=1280L)
,list(job=26L,start=1280L,end=1330L)
,list(job=39L,start=1330L,end=1346L)
,list(job=20L,start=1346L,end=1414L)
,list(job=8L,start=1414L,end=1454L)
,list(job=23L,start=1454L,end=1495L)
,list(job=3L,start=1495L,end=1514L)
,list(job=40L,start=1514L,end=1599L)
,list(job=41L,start=1599L,end=1693L)
,list(job=1L,start=1693L,end=1763L)
,list(job=12L,start=1763L,end=1813L)
,list(job=16L,start=1813L,end=1828L)
,list(job=10L,start=1828L,end=1856L)
,list(job=33L,start=1856L,end=1876L)
,list(job=38L,start=1876L,end=1892L)
,list(job=21L,start=1892L,end=1902L)
,list(job=13L,start=1902L,end=1947L)
,list(job=28L,start=1947L,end=1996L)
,list(job=47L,start=1996L,end=2012L)
,list(job=32L,start=2012L,end=2103L)
,list(job=22L,start=2103L,end=2115L)
,list(job=9L,start=2141L,end=2161L)
,list(job=6L,start=2310L,end=2408L)
,list(job=34L,start=2408L,end=2430L)
,list(job=15L,start=2430L,end=2448L)
,list(job=27L,start=2448L,end=2459L)
,list(job=45L,start=2459L,end=2486L)
,list(job=14L,start=2528L,end=2565L)
)
,list( list(job=39L,start=0L,end=68L)
,list(job=9L,start=68L,end=101L)
,list(job=5L,start=101L,end=142L)
,list(job=24L,start=201L,end=228L)
,list(job=42L,start=228L,end=321L)
,list(job=35L,start=321L,end=368L)
,list(job=47L,start=368L,end=410L)
,list(job=44L,start=410L,end=451L)
,list(job=49L,start=451L,end=470L)
,list(job=19L,start=470L,end=499L)
,list(job=2L,start=499L,end=595L)
,list(job=20L,start=595L,end=657L)
,list(job=7L,start=657L,end=682L)
,list(job=48L,start=682L,end=763L)
,list(job=17L,start=763L,end=826L)
,list(job=13L,start=826L,end=890L)
,list(job=30L,start=890L,end=923L)
,list(job=8L,start=923L,end=941L)
,list(job=26L,start=941L,end=1025L)
,list(job=4L,start=1025L,end=1066L)
,list(job=34L,start=1066L,end=1161L)
,list(job=37L,start=1161L,end=1225L)
,list(job=31L,start=1225L,end=1233L)
,list(job=1L,start=1233L,end=1292L)
,list(job=25L,start=1292L,end=1353L)
,list(job=12L,start=1353L,end=1384L)
,list(job=11L,start=1384L,end=1477L)
,list(job=16L,start=1477L,end=1534L)
,list(job=0L,start=1534L,end=1611L)
,list(job=46L,start=1611L,end=1637L)
,list(job=18L,start=1637L,end=1710L)
,list(job=40L,start=1710L,end=1781L)
,list(job=41L,start=1786L,end=1830L)
,list(job=38L,start=1830L,end=1855L)
,list(job=23L,start=1855L,end=1882L)
,list(job=36L,start=1895L,end=1962L)
,list(job=21L,start=1962L,end=2030L)
,list(job=43L,start=2030L,end=2039L)
,list(job=3L,start=2039L,end=2115L)
,list(job=32L,start=2115L,end=2211L)
,list(job=10L,start=2211L,end=2237L)
,list(job=6L,start=2266L,end=2310L)
,list(job=29L,start=2310L,end=2351L)
,list(job=28L,start=2351L,end=2420L)
,list(job=22L,start=2439L,end=2456L)
,list(job=14L,start=2456L,end=2528L)
,list(job=15L,start=2528L,end=2532L)
,list(job=27L,start=2532L,end=2630L)
,list(job=45L,start=2630L,end=2671L)
,list(job=33L,start=2671L,end=2758L)
)
,list( list(job=48L,start=0L,end=34L)
,list(job=22L,start=34L,end=64L)
,list(job=45L,start=64L,end=136L)
,list(job=16L,start=136L,end=208L)
,list(job=1L,start=208L,end=288L)
,list(job=24L,start=288L,end=362L)
,list(job=42L,start=362L,end=452L)
,list(job=15L,start=452L,end=545L)
,list(job=7L,start=545L,end=596L)
,list(job=43L,start=596L,end=693L)
,list(job=49L,start=693L,end=706L)
,list(job=20L,start=706L,end=754L)
,list(job=30L,start=754L,end=779L)
,list(job=0L,start=779L,end=819L)
,list(job=18L,start=819L,end=848L)
,list(job=31L,start=848L,end=873L)
,list(job=35L,start=873L,end=914L)
,list(job=17L,start=914L,end=993L)
,list(job=12L,start=993L,end=1090L)
,list(job=21L,start=1090L,end=1170L)
,list(job=25L,start=1170L,end=1265L)
,list(job=38L,start=1265L,end=1292L)
,list(job=5L,start=1292L,end=1310L)
,list(job=11L,start=1310L,end=1363L)
,list(job=37L,start=1363L,end=1446L)
,list(job=46L,start=1446L,end=1537L)
,list(job=39L,start=1537L,end=1539L)
,list(job=8L,start=1539L,end=1601L)
,list(job=2L,start=1601L,end=1678L)
,list(job=26L,start=1678L,end=1702L)
,list(job=41L,start=1702L,end=1786L)
,list(job=36L,start=1786L,end=1791L)
,list(job=19L,start=1791L,end=1854L)
,list(job=40L,start=1854L,end=1951L)
,list(job=47L,start=1951L,end=1985L)
,list(job=23L,start=1985L,end=2021L)
,list(job=44L,start=2021L,end=2039L)
,list(job=13L,start=2039L,end=2048L)
,list(job=29L,start=2048L,end=2049L)
,list(job=10L,start=2049L,end=2069L)
,list(job=9L,start=2069L,end=2141L)
,list(job=34L,start=2141L,end=2209L)
,list(job=4L,start=2209L,end=2213L)
,list(job=6L,start=2213L,end=2266L)
,list(job=14L,start=2266L,end=2351L)
,list(job=27L,start=2404L,end=2445L)
,list(job=33L,start=2445L,end=2489L)
,list(job=32L,start=2489L,end=2513L)
,list(job=3L,start=2513L,end=2598L)
,list(job=28L,start=2598L,end=2653L)
)
,list( list(job=24L,start=924L,end=1012L)
,list(job=42L,start=1012L,end=1034L)
,list(job=30L,start=1340L,end=1414L)
,list(job=20L,start=1442L,end=1511L)
,list(job=37L,start=1511L,end=1600L)
,list(job=5L,start=1600L,end=1619L)
,list(job=8L,start=1689L,end=1725L)
,list(job=7L,start=1725L,end=1770L)
,list(job=46L,start=1770L,end=1792L)
,list(job=1L,start=1792L,end=1878L)
,list(job=2L,start=1878L,end=1962L)
,list(job=26L,start=1992L,end=2092L)
,list(job=40L,start=2092L,end=2189L)
,list(job=41L,start=2189L,end=2219L)
,list(job=18L,start=2219L,end=2237L)
,list(job=10L,start=2237L,end=2261L)
,list(job=0L,start=2261L,end=2277L)
,list(job=11L,start=2277L,end=2337L)
,list(job=12L,start=2337L,end=2401L)
,list(job=16L,start=2401L,end=2441L)
,list(job=6L,start=2441L,end=2525L)
,list(job=32L,start=2525L,end=2536L)
,list(job=43L,start=2536L,end=2586L)
,list(job=13L,start=2586L,end=2685L)
,list(job=4L,start=2685L,end=2701L)
,list(job=45L,start=2701L,end=2753L)
,list(job=19L,start=2753L,end=2779L)
,list(job=14L,start=2779L,end=2849L)
,list(job=27L,start=2849L,end=2913L)
,list(job=29L,start=2913L,end=2936L)
,list(job=23L,start=2936L,end=2961L)
,list(job=25L,start=2961L,end=3019L)
,list(job=35L,start=3019L,end=3071L)
,list(job=39L,start=3071L,end=3112L)
,list(job=15L,start=3112L,end=3179L)
,list(job=31L,start=3179L,end=3270L)
,list(job=17L,start=3270L,end=3291L)
,list(job=9L,start=3291L,end=3313L)
,list(job=21L,start=3313L,end=3338L)
,list(job=36L,start=3338L,end=3347L)
,list(job=33L,start=3347L,end=3385L)
,list(job=3L,start=3385L,end=3453L)
,list(job=48L,start=3453L,end=3529L)
,list(job=22L,start=3529L,end=3566L)
,list(job=34L,start=3566L,end=3588L)
,list(job=49L,start=3588L,end=3622L)
,list(job=47L,start=3622L,end=3689L)
,list(job=38L,start=3689L,end=3708L)
,list(job=44L,start=3708L,end=3764L)
,list(job=28L,start=3764L,end=3792L)
)
,list( list(job=42L,start=1034L,end=1121L)
,list(job=24L,start=1121L,end=1213L)
,list(job=31L,start=1233L,end=1269L)
,list(job=49L,start=1430L,end=1482L)
,list(job=5L,start=1482L,end=1511L)
,list(job=7L,start=1511L,end=1571L)
,list(job=37L,start=1600L,end=1691L)
,list(job=46L,start=1691L,end=1740L)
,list(job=17L,start=1740L,end=1765L)
,list(job=30L,start=1765L,end=1848L)
,list(job=20L,start=1848L,end=1927L)
,list(job=1L,start=1927L,end=2005L)
,list(job=36L,start=2005L,end=2035L)
,list(job=47L,start=2035L,end=2121L)
,list(job=26L,start=2121L,end=2191L)
,list(job=13L,start=2191L,end=2213L)
,list(job=16L,start=2213L,end=2254L)
,list(job=9L,start=2254L,end=2323L)
,list(job=23L,start=2323L,end=2411L)
,list(job=40L,start=2411L,end=2451L)
,list(job=44L,start=2451L,end=2489L)
,list(job=19L,start=2489L,end=2524L)
,list(job=6L,start=2525L,end=2548L)
,list(job=0L,start=2548L,end=2599L)
,list(job=11L,start=2599L,end=2688L)
,list(job=10L,start=2688L,end=2730L)
,list(job=21L,start=2730L,end=2812L)
,list(job=28L,start=2812L,end=2857L)
,list(job=2L,start=2857L,end=2871L)
,list(job=38L,start=2871L,end=2946L)
,list(job=27L,start=2946L,end=2954L)
,list(job=18L,start=2954L,end=2995L)
,list(job=12L,start=2995L,end=3080L)
,list(job=32L,start=3080L,end=3146L)
,list(job=25L,start=3146L,end=3235L)
,list(job=33L,start=3235L,end=3250L)
,list(job=41L,start=3250L,end=3269L)
,list(job=43L,start=3269L,end=3292L)
,list(job=14L,start=3292L,end=3375L)
,list(job=4L,start=3375L,end=3414L)
,list(job=22L,start=3414L,end=3508L)
,list(job=29L,start=3508L,end=3564L)
,list(job=15L,start=3564L,end=3581L)
,list(job=45L,start=3581L,end=3595L)
,list(job=8L,start=3595L,end=3610L)
,list(job=3L,start=3610L,end=3688L)
,list(job=35L,start=3688L,end=3727L)
,list(job=48L,start=3727L,end=3737L)
,list(job=39L,start=3737L,end=3803L)
,list(job=34L,start=3803L,end=3872L)
)
,list( list(job=42L,start=519L,end=528L)
,list(job=48L,start=828L,end=924L)
,list(job=49L,start=1373L,end=1385L)
,list(job=20L,start=1414L,end=1442L)
,list(job=37L,start=1486L,end=1492L)
,list(job=39L,start=1539L,end=1549L)
,list(job=24L,start=1549L,end=1632L)
,list(job=30L,start=1636L,end=1721L)
,list(job=2L,start=1741L,end=1790L)
,list(job=17L,start=1790L,end=1876L)
,list(job=18L,start=1876L,end=1926L)
,list(job=35L,start=1926L,end=1985L)
,list(job=8L,start=1985L,end=2078L)
,list(job=1L,start=2078L,end=2108L)
,list(job=44L,start=2108L,end=2146L)
,list(job=11L,start=2146L,end=2169L)
,list(job=23L,start=2169L,end=2233L)
,list(job=41L,start=2233L,end=2280L)
,list(job=47L,start=2280L,end=2305L)
,list(job=40L,start=2305L,end=2313L)
,list(job=4L,start=2319L,end=2398L)
,list(job=21L,start=2398L,end=2431L)
,list(job=26L,start=2431L,end=2435L)
,list(job=7L,start=2435L,end=2524L)
,list(job=6L,start=2548L,end=2593L)
,list(job=34L,start=2593L,end=2646L)
,list(job=45L,start=2753L,end=2795L)
,list(job=43L,start=2795L,end=2826L)
,list(job=9L,start=2826L,end=2873L)
,list(job=3L,start=2873L,end=2886L)
,list(job=12L,start=2886L,end=2924L)
,list(job=32L,start=2924L,end=2965L)
,list(job=38L,start=2965L,end=2969L)
,list(job=27L,start=2969L,end=2995L)
,list(job=25L,start=3019L,end=3030L)
,list(job=22L,start=3030L,end=3048L)
,list(job=14L,start=3048L,end=3093L)
,list(job=28L,start=3093L,end=3152L)
,list(job=0L,start=3152L,end=3244L)
,list(job=29L,start=3244L,end=3308L)
,list(job=10L,start=3308L,end=3408L)
,list(job=19L,start=3408L,end=3430L)
,list(job=46L,start=3430L,end=3435L)
,list(job=5L,start=3435L,end=3449L)
,list(job=33L,start=3564L,end=3653L)
,list(job=16L,start=3653L,end=3734L)
,list(job=13L,start=3734L,end=3741L)
,list(job=36L,start=3741L,end=3761L)
,list(job=31L,start=3761L,end=3810L)
,list(job=15L,start=3810L,end=3845L)
)
,list( list(job=42L,start=452L,end=519L)
,list(job=35L,start=914L,end=928L)
,list(job=48L,start=928L,end=1007L)
,list(job=24L,start=1012L,end=1085L)
,list(job=5L,start=1325L,end=1423L)
,list(job=25L,start=1423L,end=1495L)
,list(job=20L,start=1511L,end=1603L)
,list(job=30L,start=1603L,end=1636L)
,list(job=11L,start=1636L,end=1654L)
,list(job=49L,start=1654L,end=1703L)
,list(job=39L,start=1703L,end=1791L)
,list(job=37L,start=1791L,end=1839L)
,list(job=41L,start=1839L,end=1880L)
,list(job=38L,start=1892L,end=1964L)
,list(job=2L,start=1964L,end=2023L)
,list(job=21L,start=2030L,end=2058L)
,list(job=13L,start=2058L,end=2107L)
,list(job=1L,start=2108L,end=2201L)
,list(job=19L,start=2201L,end=2272L)
,list(job=18L,start=2272L,end=2301L)
,list(job=36L,start=2301L,end=2371L)
,list(job=46L,start=2371L,end=2402L)
,list(job=47L,start=2402L,end=2501L)
,list(job=0L,start=2501L,end=2512L)
,list(job=4L,start=2512L,end=2593L)
,list(job=15L,start=2593L,end=2671L)
,list(job=28L,start=2671L,end=2746L)
,list(job=6L,start=2746L,end=2785L)
,list(job=34L,start=2785L,end=2798L)
,list(job=7L,start=2798L,end=2823L)
,list(job=40L,start=2823L,end=2893L)
,list(job=8L,start=2893L,end=2970L)
,list(job=32L,start=2970L,end=3005L)
,list(job=27L,start=3005L,end=3011L)
,list(job=43L,start=3011L,end=3073L)
,list(job=3L,start=3073L,end=3166L)
,list(job=12L,start=3166L,end=3201L)
,list(job=16L,start=3201L,end=3233L)
,list(job=22L,start=3233L,end=3326L)
,list(job=23L,start=3326L,end=3392L)
,list(job=14L,start=3392L,end=3449L)
,list(job=9L,start=3449L,end=3471L)
,list(job=44L,start=3471L,end=3522L)
,list(job=33L,start=3522L,end=3564L)
,list(job=17L,start=3564L,end=3599L)
,list(job=31L,start=3599L,end=3689L)
,list(job=10L,start=3689L,end=3721L)
,list(job=26L,start=3721L,end=3789L)
,list(job=45L,start=3789L,end=3860L)
,list(job=29L,start=3860L,end=3872L)
)
,list( list(job=42L,start=528L,end=546L)
,list(job=35L,start=928L,end=956L)
,list(job=48L,start=1007L,end=1075L)
,list(job=49L,start=1385L,end=1430L)
,list(job=37L,start=1446L,end=1486L)
,list(job=30L,start=1486L,end=1542L)
,list(job=25L,start=1542L,end=1618L)
,list(job=2L,start=1731L,end=1741L)
,list(job=12L,start=1813L,end=1898L)
,list(job=1L,start=1898L,end=1915L)
,list(job=26L,start=1937L,end=1992L)
,list(job=44L,start=2039L,end=2104L)
,list(job=18L,start=2104L,end=2203L)
,list(job=36L,start=2203L,end=2224L)
,list(job=21L,start=2224L,end=2275L)
,list(job=4L,start=2275L,end=2319L)
,list(job=24L,start=2319L,end=2361L)
,list(job=0L,start=2361L,end=2435L)
,list(job=43L,start=2450L,end=2464L)
,list(job=10L,start=2464L,end=2505L)
,list(job=16L,start=2505L,end=2590L)
,list(job=20L,start=2590L,end=2600L)
,list(job=46L,start=2600L,end=2669L)
,list(job=38L,start=2669L,end=2730L)
,list(job=31L,start=2730L,end=2739L)
,list(job=13L,start=2739L,end=2754L)
,list(job=33L,start=2758L,end=2815L)
,list(job=32L,start=2815L,end=2906L)
,list(job=45L,start=2906L,end=2916L)
,list(job=22L,start=2916L,end=2945L)
,list(job=34L,start=2945L,end=3015L)
,list(job=28L,start=3015L,end=3053L)
,list(job=19L,start=3053L,end=3062L)
,list(job=23L,start=3062L,end=3154L)
,list(job=17L,start=3154L,end=3245L)
,list(job=14L,start=3245L,end=3253L)
,list(job=15L,start=3253L,end=3273L)
,list(job=6L,start=3273L,end=3362L)
,list(job=29L,start=3362L,end=3393L)
,list(job=27L,start=3393L,end=3399L)
,list(job=9L,start=3399L,end=3446L)
,list(job=3L,start=3453L,end=3503L)
,list(job=8L,start=3503L,end=3593L)
,list(job=40L,start=3593L,end=3628L)
,list(job=41L,start=3628L,end=3650L)
,list(job=11L,start=3650L,end=3703L)
,list(job=39L,start=3703L,end=3724L)
,list(job=47L,start=3724L,end=3749L)
,list(job=5L,start=3749L,end=3775L)
,list(job=7L,start=3775L,end=3872L)
)
), prefix.job="");
# END_BEST_Y
